tournament_id,player_id,Finish,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
401243006,4645,T13,-0.04,1.3,0.13,0.72,2.15,2.11
401243006,3857,T13,1.23,0.69,0.28,-0.09,0.88,2.11
401243006,5619,T13,-0.62,1.4,0.97,0.35,2.73,2.11
401243006,412,T13,0.74,0.42,0.97,-0.02,1.37,2.11
401243006,4844,T19,-0.77,0.51,2.02,0.12,2.64,1.86
401243006,6991,T19,0.12,0.34,0.21,1.18,1.74,1.86
401243006,5797,T19,0.11,0.65,0.28,0.82,1.75,1.86
401243006,676,T19,1.65,0.43,-0.28,0.07,0.21,1.86
401243006,3688,T19,0.56,0.92,-0.13,0.51,1.31,1.86
401243006,78,T19,0.18,-0.71,1.77,0.63,1.69,1.86
401243006,2283,T25,0.45,0.12,0.46,0.58,1.16,1.61
401243006,3449,T25,0.46,0.76,-0.24,0.64,1.16,1.61
401243006,11099,T25,0.9,-1.28,0.59,1.4,0.71,1.61
401243006,308,T25,0.59,0.36,0.41,0.25,1.02,1.61
401243006,6090,T25,0.63,-0.25,1.42,-0.18,0.99,1.61
401243006,3596,T3,1.32,0.37,0.69,0.23,1.29,2.61
401243006,6017,T3,1.27,0.2,0.92,0.23,1.35,2.61
401243006,8975,T3,0.46,0.41,1.97,-0.23,2.15,2.61
401243006,10054,T3,1.27,0.94,0.21,0.19,1.34,2.61
401243006,5409,T3,2.04,-0.24,0.67,0.14,0.57,2.61
401243006,10714,T30,0.89,0.26,0.22,-0.02,0.47,1.36
401243006,1030,T30,0.11,0.56,0.16,0.53,1.25,1.36
401243006,4513,T30,-0.69,0.42,0.41,1.21,2.05,1.36
401243006,10863,T33,0.04,-0.85,1.11,0.81,1.07,1.11
401243006,8961,T33,-0.34,0.58,0.18,0.7,1.45,1.11
401243006,9002,T33,0.3,0.22,1.22,-0.63,0.81,1.11
401243006,10372,T36,-0.12,-0.69,1.43,0.25,0.99,0.86
401243006,1077,T36,0.92,-0.41,-0.18,0.52,-0.06,0.86
401243006,6931,T36,0.38,0.8,-0.26,-0.06,0.48,0.86
401243006,6954,T36,-0.23,1.15,0.08,-0.13,1.1,0.86
401243006,1600,T36,1.66,-0.31,0.47,-0.95,-0.8,0.86
401243006,9076,T36,0.65,-1.26,1.54,-0.06,0.21,0.86
401243006,4587,T36,-0.15,0.62,0.49,-0.1,1.01,0.86
401243006,5868,T36,-0.22,0.26,1.14,-0.32,1.08,0.86
401243006,4408315,T36,0.2,0.14,0.43,0.1,0.66,0.86
401243006,4565482,T36,0.37,-0.81,-0.01,1.31,0.49,0.86
401243006,3832,T46,0.76,-0.08,-0.35,0.29,-0.15,0.61
401243006,159,T46,-0.38,0.49,0.91,-0.4,0.99,0.61
401243006,1067,T46,-0.44,0.62,0.69,-0.27,1.05,0.61
401243006,10343,T46,0.19,0.14,0.52,-0.25,0.42,0.61
401243006,9143,T46,0.48,0.59,-0.13,-0.33,0.14,0.61
401243006,707,T46,1.13,0.16,-0.05,-0.63,-0.51,0.61
401243006,9513,T46,-0.84,-0.72,1.9,0.28,1.46,0.61
401243006,1097,T53,-1.08,0.64,0.97,-0.16,1.45,0.36
401243006,110,T53,-0.17,0.64,0.18,-0.28,0.54,0.36
401243006,3598,T53,0.33,-0.68,0.83,-0.12,0.04,0.36
401243006,8906,T53,0.33,0.14,-0.67,0.56,0.03,0.36
401243006,1210,T53,-0.72,0.86,0.14,0.08,1.08,0.36
401243006,446,T58,1.28,0.33,-0.64,-0.85,-1.17,0.11
401243006,1750,T58,0.91,-0.47,-0.05,-0.28,-0.8,0.11
401243006,6011,T60,-0.41,0.04,0.04,0.19,0.27,-0.14
401243006,431,T60,0.07,0.37,-0.11,-0.46,-0.2,-0.14
401243006,9364,T60,-0.21,0.63,0.47,-1.03,0.07,-0.14
401243006,3532,T60,-0.2,0.4,0.12,-0.46,0.06,-0.14
401243006,3702,T65,-0.49,0.97,-0.92,-0.19,-0.14,-0.64
401243006,1626,T67,-0.16,0.12,-0.25,-1.1,-1.23,-1.39
401243006,5771,T67,0.13,-1.11,-0.84,0.43,-1.51,-1.39
401243006,5548,T8,1.82,0.29,-0.24,0.49,0.54,2.36
401243006,1264,T8,1.24,-0.38,0.97,0.54,1.13,2.36
401243006,11382,T8,1.44,0.82,-0.84,0.94,0.93,2.36
401243006,7001,T8,0.39,0.39,1.25,0.34,1.98,2.36
401243006,686,T8,0.43,0.82,0.72,0.39,1.93,2.36
401243006,1359,WD,-0.57,0.26,-5.64,-2.57,-7.94,-8.51
401243005,4848,1,0.41,0.75,1.6,0.86,3.22,3.63
401243005,455,2,1.55,0.63,1.1,0.09,1.83,3.38
401243005,9126,7,0.89,-0.04,1.25,0.53,1.74,2.63
401243005,4587,8,0.51,0.95,0.74,0.18,1.86,2.38
401243005,9877,21,0,-0.08,1.15,0.56,1.63,1.63
401243005,1600,71,-0.02,0.55,-0.73,-1.17,-1.35,-1.37
401243005,9517,CUT,-1.4,0.2,-0.37,-0.51,-0.68,-2.08
401243005,4989,CUT,-0.17,-0.8,-1.74,0.63,-1.91,-2.08
401243005,4682,CUT,0.04,-0.57,-0.23,0.18,-0.62,-0.58
401243005,3832,CUT,-0.32,-0.14,-0.92,0.31,-0.76,-1.08
401243005,5502,CUT,-1.11,-0.16,0.16,1.04,1.03,-0.08
401243005,10372,CUT,-0.29,0.34,1.05,-0.68,0.71,0.42
401243005,5285,CUT,-1.71,-0.47,-4.75,-1.15,-6.37,-8.08
401243005,2283,CUT,1.36,-1.16,-0.09,0.32,-0.94,0.42
401243005,159,CUT,-1.21,-0.57,-0.52,-1.78,-2.87,-4.08
401243005,4383,CUT,0.46,0.62,-2.96,1.3,-1.04,-0.58
401243005,4780,CUT,-1.41,-0.2,0.07,1.47,1.33,-0.08
401243005,6011,CUT,-0.08,-0.59,-0.72,-1.69,-3,-3.08
401243005,1222,CUT,0.8,-0.96,-1.02,-0.41,-2.38,-1.58
401243005,780,CUT,1.19,-1.08,-0.32,0.14,-1.27,-0.08
401243005,4317,CUT,-1.38,1.15,0.82,-0.18,1.8,0.42
401243005,11098,CUT,-0.34,-0.65,-0.37,0.29,-0.74,-1.08
401243005,10863,CUT,-0.33,-0.91,-0.83,-0.01,-1.75,-2.08
401243005,5532,CUT,1.26,-0.16,-1.99,-0.68,-2.84,-1.58
401243005,6017,CUT,-1.57,-0.79,-1.48,0.76,-1.51,-3.08
401243005,769,CUT,-3.05,-0.73,2,0.7,1.97,-1.08
401243005,1097,CUT,-1.41,0.63,-3.21,0.92,-1.66,-3.08
401243005,4645,CUT,-0.84,-0.33,0.35,0.24,0.26,-0.58
401243005,3950,CUT,0.19,-1.34,0.86,0.22,-0.27,-0.08
401243005,11448,CUT,0.24,-0.27,0.96,-1.01,-0.32,-0.08
401243005,5882,CUT,-0.3,0.01,1.5,-0.78,0.72,0.42
401243005,1483,CUT,-0.7,-1.47,1.47,0.12,0.12,-0.58
401243005,301,CUT,-0.67,0.19,0.52,-0.62,0.09,-0.58
401243005,3550,CUT,-1.08,-0.49,0.61,0.88,1,-0.08
401243005,5860,CUT,-0.86,0.2,1.16,-0.08,1.28,0.42
401243005,5573,CUT,-1.04,-1.18,-0.08,-1.78,-3.04,-4.08
401243005,576,CUT,-2.42,-0.6,-0.19,-3.37,-4.16,-6.58
401243005,5504,CUT,0.55,-2.23,0.2,-3.1,-5.13,-4.58
401243005,619,CUT,0.51,-0.74,-0.47,-0.37,-1.58,-1.08
401243005,6196,CUT,-2.59,0.28,1.79,0.44,2.51,-0.08
401243005,110,CUT,0.29,-0.9,0.13,-0.59,-1.36,-1.08
401243005,3598,CUT,-2.28,0.04,-4,0.16,-3.8,-6.08
401243005,243,CUT,-2.71,0.08,-0.38,-0.06,-0.36,-3.08
401243005,446,CUT,-0.46,-0.27,-2.52,-2.34,-5.12,-5.58
401243005,2552,CUT,0.33,-1.73,-0.07,-0.6,-2.41,-2.08
401243005,8906,CUT,0.88,-0.42,-1.93,-0.11,-2.46,-1.58
401243005,1778,CUT,-4.5,-1.08,-4.42,-0.57,-6.07,-10.58
401243005,1077,CUT,-1.16,-0.26,0.47,0.88,1.08,-0.08
401243005,4351896,CUT,-0.37,0.28,-2.15,0.16,-1.71,-2.08
401243005,1059,CUT,1.01,-0.67,-0.42,0.5,-0.59,0.42
401243005,8973,CUT,-1.38,0.2,1.45,-0.35,1.3,-0.08
401243005,9143,CUT,-0.32,0.64,-0.38,0.48,0.74,0.42
401243005,6931,CUT,2.62,-0.82,-1.64,-0.74,-3.2,-0.58
401243005,257,CUT,-0.44,-0.24,-0.07,-1.83,-2.14,-2.58
401243005,3351,CUT,-1.01,-0.79,1.46,0.76,1.43,0.42
401243005,9530,CUT,-2.33,-1.88,-0.63,-0.75,-3.25,-5.58
401243005,6954,CUT,-2.44,-0.43,-1.09,0.39,-1.14,-3.58
401243005,6007,CUT,-1.38,0.14,-0.28,-0.06,-0.19,-1.58
401243005,5692,CUT,-0.26,0.05,1.29,-1.16,0.18,-0.08
401243005,707,CUT,0.03,-0.13,-0.17,0.19,-0.11,-0.08
401243005,3702,CUT,-0.12,0.86,-1.65,-1.17,-1.96,-2.08
401243005,5409,CUT,0.41,0,-1.48,-0.01,-1.49,-1.08
401243005,11378,CUT,0.18,1.66,-0.71,-1.71,-0.76,-0.58
401243005,3470,CUT,-3.2,0.22,0.16,-1.26,-0.88,-4.08
401243005,9531,CUT,2.72,-0.41,-1.39,-0.99,-2.79,-0.08
401243005,5619,CUT,0.45,0.31,-0.96,-0.39,-1.03,-0.58
401243005,9804,CUT,-2.02,0.27,-0.26,-0.58,-0.56,-2.58
401243005,9938,CUT,-0.68,-2.8,0.32,-2.42,-4.89,-5.58
401243005,78,CUT,0.92,0.2,-0.14,-1.06,-1,-0.08
401243005,4449,CUT,-3.62,-0.38,-0.17,-1.41,-1.96,-5.58
401243005,10404,CUT,1.04,0.47,-1.69,0.6,-0.62,0.42
401243005,7001,CUT,0.63,-0.35,-0.35,-0.51,-1.21,-0.58
401243005,9478,CUT,-0.49,0.7,0.53,-0.32,0.91,0.42
401243005,3378,CUT,-0.07,-0.57,0.46,-0.39,-0.5,-0.58
401243005,8961,CUT,-1.51,-1.16,0.29,0.81,-0.07,-1.58
401243005,412,CUT,-0.89,-0.29,0.14,0.46,0.31,-0.58
401243005,9569,CUT,-1.9,-1.67,0.36,-0.37,-1.68,-3.58
401243005,2230,CUT,0.23,-0.74,-0.35,0.28,-0.81,-0.58
401243005,5539,CUT,-0.67,-0.34,0.8,0.13,0.59,-0.08
401243005,5553,CUT,0.74,-0.83,-0.49,1.01,-0.31,0.42
401243005,5868,CUT,-0.8,-0.48,0.9,-0.2,0.22,-0.58
401243005,3970,CUT,-1.42,1.83,-0.45,-2.54,-1.16,-2.58
401243005,4364873,CUT,0.72,-1.3,-0.57,1.07,-0.8,-0.08
401243005,1185,CUT,-0.33,-0.15,-1.84,0.24,-1.74,-2.08
401243005,11119,CUT,0.53,0.91,-2.56,-1.96,-3.6,-3.08
401243005,1614,CUT,0.93,0.5,-1.5,-0.02,-1.01,-0.08
401243005,10140,CUT,-0.87,0.81,-0.29,-0.72,-0.2,-1.08
401243005,4479,CUT,-2.35,0.25,-0.99,0.02,-0.73,-3.08
401243005,205,T17,0.44,-0.02,1.81,-0.35,1.44,1.88
401243005,9131,T17,1.45,0.91,0.11,-0.59,0.42,1.88
401243005,962,T17,0.99,-0.14,0.49,0.53,0.88,1.88
401243005,11382,T17,1.15,-0.38,0.05,1.06,0.73,1.88
401243005,9261,T22,-0.76,0.25,1.04,0.85,2.14,1.38
401243005,6015,T22,0.75,-0.23,-0.05,0.91,0.63,1.38
401243005,5167,T22,-0.78,1.59,1.05,-0.48,2.16,1.38
401243005,10505,T22,1.12,0.18,-0.41,0.49,0.26,1.38
401243005,5579,T22,0.92,0.3,-0.07,0.23,0.45,1.38
401243005,6086,T22,0.62,0.06,1.03,-0.34,0.76,1.38
401243005,9002,T22,0.24,-0.24,0.32,1.06,1.13,1.38
401243005,5548,T29,0.66,1.2,-0.81,0.08,0.46,1.13
401243005,1121,T29,0.47,0.06,0.16,0.44,0.66,1.13
401243005,11456,T29,-0.72,0.81,1.19,-0.15,1.85,1.13
401243005,4844,T29,0.61,-0.1,0.66,-0.04,0.52,1.13
401243005,11099,T29,0.83,-0.01,0.11,0.19,0.3,1.13
401243005,4513,T29,0.58,0.49,0.55,-0.49,0.55,1.13
401243005,10046,T3,0.94,0.45,1.28,0.46,2.18,3.13
401243005,1225,T3,1.82,0.34,0.12,0.85,1.31,3.13
401243005,3454,T35,1.09,0.35,-0.96,0.39,-0.22,0.88
401243005,1680,T35,-1.92,1.05,0.54,1.21,2.8,0.88
401243005,5962,T35,0.81,-0.83,0.7,0.19,0.06,0.88
401243005,3980,T35,0.17,-0.14,1.02,-0.17,0.71,0.88
401243005,308,T35,-0.01,-0.46,1.12,0.23,0.89,0.88
401243005,809,T35,0.76,0.22,-0.86,0.76,0.12,0.88
401243005,3596,T41,1.04,0.54,-0.99,0.04,-0.42,0.63
401243005,9243,T41,0.49,0.46,-0.28,-0.04,0.14,0.63
401243005,10592,T41,-0.52,-0.54,0.77,0.92,1.15,0.63
401243005,5025,T41,0.1,-0.12,0.98,-0.33,0.53,0.63
401243005,7083,T41,-0.12,-0.93,0.53,1.14,0.74,0.63
401243005,1293,T41,0.59,0.53,0.41,-0.91,0.03,0.63
401243005,686,T41,1.58,-0.02,-1,0.06,-0.96,0.63
401243005,388,T48,0.51,0.76,0.4,-1.29,-0.14,0.38
401243005,3449,T48,-1.11,0.68,0.54,0.26,1.48,0.38
401243005,3448,T48,1.04,-0.04,-0.93,0.31,-0.66,0.38
401243005,5467,T48,-0.44,-1.1,1.54,0.37,0.82,0.38
401243005,676,T48,0.15,0.37,-0.39,0.25,0.23,0.38
401243005,3688,T48,0.64,-0.3,-0.34,0.37,-0.27,0.38
401243005,3792,T48,-0.49,-0.04,1.2,-0.29,0.87,0.38
401243005,72,T5,1.32,0.6,1.1,-0.14,1.55,2.88
401243005,9513,T5,1.01,0.9,1.69,-0.73,1.86,2.88
401243005,10054,T55,1.09,-0.76,0.09,-0.29,-0.96,0.13
401243005,1367,T55,0.42,0.94,-0.61,-0.62,-0.3,0.13
401243005,1750,T55,0.59,0.03,-0.31,-0.18,-0.46,0.13
401243005,1651,T58,0.47,0.15,-1.12,0.38,-0.59,-0.12
401243005,3599,T58,0.06,-0.11,-0.95,0.88,-0.18,-0.12
401243005,10363,T58,1.2,-0.31,-1.21,0.2,-1.32,-0.12
401243005,6991,T61,-0.63,-0.18,-0.31,0.74,0.26,-0.37
401243005,1030,T61,0.05,-0.26,-0.53,0.36,-0.43,-0.37
401243005,4591,T61,1.08,-1.04,-0.75,0.33,-1.46,-0.37
401243005,1210,T61,-0.25,1.16,-1.12,-0.16,-0.13,-0.37
401243005,10577,T65,-0.47,0.34,-0.73,0.24,-0.15,-0.62
401243005,6825,T65,0.67,-0.33,-1.48,0.51,-1.29,-0.62
401243005,4483,T67,-0.37,-0.09,0.38,-0.79,-0.5,-0.87
401243005,377,T67,-1.07,0.09,0.2,-0.09,0.2,-0.87
401243005,2571,T69,-1.25,-0.14,-0.15,0.41,0.12,-1.12
401243005,1037,T69,-1.18,0.58,0.34,-0.87,0.06,-1.12
401243005,208,T9,-0.64,0.65,0.74,1.38,2.77,2.13
401243005,9025,T9,-0.18,0.79,0.86,0.65,2.31,2.13
401243005,3317,T9,0.76,-0.52,1.15,0.74,1.37,2.13
401243005,9780,T9,0.53,0.17,1.16,0.26,1.59,2.13
401243005,9037,T9,0.83,0.54,-0.25,1.01,1.3,2.13
401243005,158,T9,-0.1,0.48,2.07,-0.33,2.22,2.13
401243005,7081,T9,0.08,0,2.03,0.01,2.04,2.13
401243005,11340,T9,0.61,0.52,0.4,0.59,1.51,2.13
401243005,318,WD,-0.73,-0.28,-5.78,-0.42,-6.47,-7.2
401243004,10046,1,0.69,0.29,1.06,1.76,3.11,3.8
401243004,455,2,0.24,1.04,1.57,0.69,3.3,3.55
401243004,9126,3,0.94,-0.01,1.77,0.35,2.11,3.05
401243004,9243,7,1.62,1.02,-0.3,-0.04,0.68,2.3
401243004,4483,70,-0.07,0.39,-1.6,0.08,-1.13,-1.2
401243004,5573,71,-2.16,0.32,-0.05,0.44,0.71,-1.45
401243004,3702,72,-1.73,0.14,-0.2,0.08,0.03,-1.7
401243004,9517,CUT,-1.23,-0.25,-1.32,-0.29,-1.85,-3.08
401243004,5548,CUT,-1.97,-0.3,0.73,-1.04,-0.61,-2.58
401243004,4989,CUT,0.93,0.65,-2.05,-1.62,-3.02,-2.08
401243004,6015,CUT,0.44,-2.19,-1.45,0.62,-3.02,-2.58
401243004,10577,CUT,-2.14,-0.37,0.1,0.83,0.56,-1.58
401243004,159,CUT,0.45,-0.04,-1.2,-2.29,-3.54,-3.08
401243004,1651,CUT,-1.47,-1.39,1.31,-0.04,-0.12,-1.58
401243004,3599,CUT,-2,0.73,-1.45,0.14,-0.59,-2.58
401243004,11098,CUT,-2.58,0.33,-1.18,0.85,0,-2.58
401243004,10863,CUT,-1.04,-1.01,1.22,-0.26,-0.04,-1.08
401243004,6017,CUT,0.23,0.66,-1.23,-0.75,-1.31,-1.08
401243004,1121,CUT,-0.18,-0.81,0.78,-0.88,-0.91,-1.08
401243004,1097,CUT,-0.17,0.56,0.29,-2.77,-1.91,-2.08
401243004,1264,CUT,-1.25,0.71,-1.42,-0.62,-1.33,-2.58
401243004,5167,CUT,-0.68,1.22,-2.33,0.22,-0.9,-1.58
401243004,1483,CUT,-0.35,0.14,-2.55,-0.33,-2.74,-3.08
401243004,301,CUT,0.69,0.7,-1.32,-1.65,-2.27,-1.58
401243004,576,CUT,0.43,0.19,-1.02,-0.68,-1.51,-1.08
401243004,5504,CUT,-1.26,1.16,-1.49,0.51,0.17,-1.08
401243004,4421475,CUT,0.04,-2.21,-0.28,-1.13,-3.63,-3.58
401243004,6196,CUT,-0.86,-0.06,-1.31,0.14,-1.22,-2.08
401243004,3598,CUT,-1.5,-0.84,-0.83,1.59,-0.08,-1.58
401243004,10505,CUT,1.48,-0.88,-2.07,-0.61,-3.56,-2.08
401243004,10363,CUT,-2.46,1.47,-1.24,-0.84,-0.62,-3.08
401243004,4713443,CUT,-2.88,-1.34,-4.2,-0.16,-5.71,-8.58
401243004,7083,CUT,0.03,-0.49,0.22,-1.33,-1.61,-1.58
401243004,1778,CUT,-2.78,0.46,0.64,-1.4,-0.3,-3.08
401243004,1411,CUT,0.83,-2.1,-1.39,-0.43,-3.92,-3.08
401243004,1367,CUT,-2.21,0.08,0.41,0.64,1.12,-1.08
401243004,3351,CUT,1.58,-0.1,-2.21,-0.85,-3.17,-1.58
401243004,6954,CUT,-1.95,-0.08,1.25,-0.3,0.86,-1.08
401243004,4566443,CUT,-1.25,-1.82,-0.02,0.01,-1.83,-3.08
401243004,3792,CUT,0.78,-0.9,-0.75,-0.21,-1.86,-1.08
401243004,5692,CUT,0.47,-0.55,0.15,-1.16,-1.56,-1.08
401243004,5579,CUT,0.3,-0.37,-0.59,0.07,-0.89,-0.58
401243004,667,CUT,-0.54,-1.18,-0.67,-1.69,-3.55,-4.08
401243004,377,CUT,0.59,-2.02,0.98,-0.63,-1.67,-1.08
401243004,9531,CUT,-0.38,-0.12,-3.28,-1.3,-4.71,-5.08
401243004,5619,CUT,-2.75,1.37,1.49,-1.2,1.67,-1.08
401243004,9938,CUT,-0.4,-0.4,-0.41,-0.37,-1.19,-1.58
401243004,4449,CUT,1.1,-0.41,-1.33,-0.94,-2.68,-1.58
401243004,4587,CUT,-2.63,-0.47,-0.3,1.81,1.04,-1.58
401243004,8961,CUT,-0.72,-2.08,1.14,-0.93,-1.86,-2.58
401243004,198,CUT,-1.12,-0.58,-0.37,-1.01,-1.97,-3.08
401243004,6086,CUT,-2.22,0.75,0.5,0.38,1.63,-0.58
401243004,9002,CUT,-2.74,-0.77,-1.62,1.04,-1.35,-4.08
401243004,11119,CUT,0.05,-0.38,-1.03,-0.72,-2.13,-2.08
401243004,205,T10,0.39,0.15,1.38,-0.12,1.41,1.8
401243004,4513,T10,0.35,0.97,0.18,0.3,1.45,1.8
401243004,9037,T10,1.71,0.34,-0.98,0.73,0.09,1.8
401243004,8973,T10,1.97,-0.45,-0.36,0.64,-0.17,1.8
401243004,72,T10,-0.12,0.82,1.26,-0.17,1.91,1.8
401243004,3470,T10,0.93,-0.12,0.94,0.05,0.87,1.8
401243004,5539,T10,0.45,0.77,1.18,-0.6,1.35,1.8
401243004,9877,T10,-0.36,0.41,1.29,0.46,2.16,1.8
401243004,3596,T18,-0.15,-0.01,0.69,1.02,1.7,1.55
401243004,5860,T18,0.42,-0.2,1,0.33,1.13,1.55
401243004,10548,T18,0.56,0.67,0.27,0.04,0.99,1.55
401243004,5882,T21,0.22,-0.69,0.59,1.17,1.07,1.3
401243004,6991,T21,0.78,0.84,-0.14,-0.19,0.51,1.3
401243004,5962,T21,0.2,0.23,0.5,0.37,1.1,1.3
401243004,11382,T21,1.9,-1.09,-0.81,1.3,-0.6,1.3
401243004,5553,T21,-1.22,0.96,0.86,0.7,2.52,1.3
401243004,4383,T26,0.8,0.2,0.57,-0.51,0.25,1.05
401243004,4780,T26,0.82,-0.35,0.52,0.06,0.23,1.05
401243004,10054,T26,1.29,0.15,-0.48,0.1,-0.24,1.05
401243004,5408,T26,-0.49,0.5,0.98,0.06,1.54,1.05
401243004,619,T26,0.74,0.21,-0.45,0.56,0.31,1.05
401243004,4317,T31,0.52,0.2,0.76,-0.68,0.28,0.8
401243004,4645,T31,0.1,0.63,-0.72,0.79,0.7,0.8
401243004,4304,T31,-0.46,0.54,0.39,0.32,1.25,0.8
401243004,1680,T31,0.66,0,-0.39,0.53,0.14,0.8
401243004,186,T31,0.01,-0.14,0.72,0.21,0.79,0.8
401243004,208,T36,-1.13,0.9,0.72,0.06,1.68,0.55
401243004,11456,T36,-0.05,-0.17,0.31,0.45,0.6,0.55
401243004,110,T36,0.45,-0.61,0.3,0.41,0.1,0.55
401243004,2552,T36,0.74,-0.28,-0.1,0.19,-0.19,0.55
401243004,4351896,T36,1.4,-0.73,0.56,-0.68,-0.85,0.55
401243004,707,T36,-0.98,0.7,0.34,0.49,1.53,0.55
401243004,11378,T36,1.38,-0.69,-0.06,-0.08,-0.83,0.55
401243004,5502,T4,1.53,0.44,0.8,-0.21,1.02,2.55
401243004,5467,T4,0.67,0.58,1.37,-0.07,1.88,2.55
401243004,9804,T4,0.75,0.98,0.45,0.36,1.79,2.55
401243004,5285,T43,-0.47,1.33,-0.1,-0.47,0.77,0.3
401243004,8906,T43,0.06,-0.57,0.21,0.6,0.24,0.3
401243004,318,T43,-0.43,1.17,-0.27,-0.17,0.73,0.3
401243004,9143,T43,-0.05,0.39,0.35,-0.39,0.35,0.3
401243004,2571,T43,0.04,0.43,-0.03,-0.15,0.26,0.3
401243004,9513,T43,0.49,0.05,-0.14,-0.09,-0.19,0.3
401243004,3832,T49,1.12,-0.4,-0.49,-0.19,-1.07,0.05
401243004,769,T49,0.18,-0.73,0.45,0.16,-0.13,0.05
401243004,3950,T49,-0.33,-0.67,0.49,0.56,0.38,0.05
401243004,9530,T49,0.17,-0.42,0.53,-0.23,-0.12,0.05
401243004,10404,T49,-0.66,-0.27,0.78,0.21,0.71,0.05
401243004,4364873,T49,-0.01,0.51,-0.56,0.1,0.05,0.05
401243004,4565482,T49,0.96,-1.09,-0.03,0.21,-0.91,0.05
401243004,686,T49,1.52,0.05,-1.54,0.02,-1.47,0.05
401243004,3454,T57,0.58,-0.28,-0.58,0.08,-0.78,-0.2
401243004,9364,T57,0.08,-0.45,0.11,0.07,-0.28,-0.2
401243004,9413,T57,-0.03,-0.7,0.93,-0.4,-0.17,-0.2
401243004,3980,T57,-0.83,0.49,0.27,-0.12,0.63,-0.2
401243004,6825,T57,0.41,-0.12,-0.7,0.2,-0.62,-0.2
401243004,9569,T57,-1.4,0.19,1.71,-0.71,1.19,-0.2
401243004,5797,T63,-0.59,-0.24,-0.18,0.55,0.13,-0.45
401243004,1059,T63,0.41,0.2,-0.88,-0.18,-0.86,-0.45
401243004,412,T63,0.66,0.56,-1.78,0.11,-1.11,-0.45
401243004,11448,T66,0.33,-0.8,-0.4,0.17,-1.03,-0.7
401243004,676,T66,-0.88,-0.25,0.18,0.25,0.18,-0.7
401243004,1222,T68,-0.95,0.15,0.23,-0.38,0,-0.95
401243004,11340,T68,1.02,-1.66,0.5,-0.81,-1.97,-0.95
401243004,3449,T8,0.18,1.05,0.56,0.27,1.87,2.05
401243004,3317,T8,-0.46,0.94,0.8,0.77,2.51,2.05
401243004,569,WD,2.02,-0.21,1.05,0.55,1.39,3.42
401243004,7081,WD,-1.12,-1.18,-3.24,-1.29,-5.71,-6.84
401243002,10592,1,0.99,0.17,2.39,0.57,3.13,4.12
401243002,9478,5,0.83,0.92,0.97,0.4,2.29,3.12
401243002,2230,14,0.44,0.2,0.28,0.95,1.43,1.87
401243002,3550,43,0.67,-0.87,-0.31,-0.12,-1.3,-0.63
401243002,5408,66,-0.34,-0.13,-1.02,-1.4,-2.55,-2.88
401243002,11253,67,-2,-1.01,-0.35,-0.02,-1.38,-3.38
401243002,10343,70,0.47,-1.59,-2.04,-0.72,-4.35,-3.88
401243002,9131,T11,1.72,-0.01,1.2,-0.79,0.4,2.12
401243002,318,T11,0.76,1.42,-0.22,0.16,1.36,2.12
401243002,9037,T11,0.83,0.19,0.42,0.68,1.29,2.12
401243002,5532,T15,0.46,1.37,-1.02,0.81,1.16,1.62
401243002,5860,T15,-0.08,1.64,0.5,-0.44,1.7,1.62
401243002,4848,T15,0.16,0.56,2.38,-1.47,1.46,1.62
401243002,9261,T18,-0.39,1.65,0.36,-0.26,1.76,1.37
401243002,10906,T18,0.69,0.15,0.17,0.36,0.68,1.37
401243002,3454,T18,1.13,0.28,-0.43,0.39,0.24,1.37
401243002,1680,T18,0.61,0.35,-0.21,0.62,0.76,1.37
401243002,1651,T2,1.39,0.5,0.39,1.09,1.98,3.37
401243002,6798,T2,1.55,-0.24,1.58,0.47,1.82,3.37
401243002,4364873,T2,0.52,-0.53,2.17,1.21,2.85,3.37
401243002,10046,T22,0.9,-0.42,-0.45,1.09,0.22,1.12
401243002,5962,T22,-0.33,0.06,1.02,0.37,1.45,1.12
401243002,8973,T22,0.12,0.76,-0.09,0.33,1,1.12
401243002,10404,T22,-0.08,-0.01,1.21,0,1.19,1.12
401243002,5553,T22,1.13,-1.63,1.14,0.48,-0.01,1.12
401243002,9877,T22,-1.2,0.69,1.07,0.57,2.32,1.12
401243002,11099,T28,-0.27,0.54,0.32,0.27,1.14,0.87
401243002,4410932,T28,0.46,0.73,-0.62,0.3,0.41,0.87
401243002,11382,T28,0.8,-0.3,-0.58,0.94,0.07,0.87
401243002,4837,T28,0.77,-0.67,0.3,0.47,0.09,0.87
401243002,9243,T32,0.44,1.04,-0.29,-0.57,0.18,0.62
401243002,9780,T32,-0.63,0.2,-0.17,1.21,1.25,0.62
401243002,158,T32,-1.64,-0.33,1.67,0.92,2.26,0.62
401243002,5724,T35,0.27,1.1,-0.68,-0.32,0.1,0.37
401243002,9025,T35,0.61,-1.09,0.21,0.64,-0.24,0.37
401243002,9364,T37,-0.02,0.13,-0.37,0.38,0.14,0.12
401243002,3351,T39,1.23,0.15,-0.12,-1.39,-1.36,-0.13
401243002,10140,T39,-0.15,-0.28,0.09,0.21,0.02,-0.13
401243002,4265,T41,0.05,-0.08,-0.11,-0.24,-0.44,-0.38
401243002,2552,T41,0.31,0.57,-0.69,-0.58,-0.69,-0.38
401243002,6280,T44,0.67,-0.76,-0.73,-0.05,-1.55,-0.88
